"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	45	6829174	0.7
	"Tennessee"	"47"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	2888	6886834	41.9
	"Tennessee"	"47"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	92	6886834	1.3
	"Tennessee"	"47"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	54	6886834	0.8
	"Texas"	"48"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	790	20558220	3.8
	"Texas"	"48"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	219	20558220	1.1
	"Texas"	"48"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	74	20558220	0.4
	"Texas"	"48"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	760	20851820	3.6
	"Texas"	"48"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	208	20851820	1.0
	"Texas"	"48"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	52	20851820	0.2
	"Texas"	"48"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	1017	21319622	4.8
	"Texas"	"48"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	275	21319622	1.3
	"Texas"	"48"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	79	21319622	0.4
	"Texas"	"48"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	1181	21690325	5.4
	"Texas"	"48"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	320	21690325	1.5
	"Texas"	"48"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	91	21690325	0.4
	"Texas"	"48"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	1338	22030931	6.1
	"Texas"	"48"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	311	22030931	1.4
	"Texas"	"48"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	99	22030931	0.4
	"Texas"	"48"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	1384	22394023	6.2
	"Texas"	"48"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	293	22394023	1.3
	"Texas"	"48"	"2004"	"2004"	"Assault"	"X85-Y09"	10	22394023	Unreliable
	"Texas"	"48"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	126	22394023	0.6
	"Texas"	"48"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	1515	22778123	6.7
	"Texas"	"48"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	277	22778123	1.2
	"Texas"	"48"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	111	22778123	0.5
	"Texas"	"48"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	1837	23359580	7.9
	"Texas"	"48"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	250	23359580	1.1
	"Texas"	"48"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	100	23359580	0.4
	"Texas"	"48"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	1844	23831983	7.7
	"Texas"	"48"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	256	23831983	1.1
	"Texas"	"48"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	89	23831983	0.4
	"Texas"	"48"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	1711	24309039	7.0
	"Texas"	"48"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	271	24309039	1.1
	"Texas"	"48"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	65	24309039	0.3
	"Texas"	"48"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	2004	24801761	8.1
	"Texas"	"48"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	323	24801761	1.3
	"Texas"	"48"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	75	24801761	0.3
	"Texas"	"48"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	1995	25145561	7.9
	"Texas"	"48"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	303	25145561	1.2
	"Texas"	"48"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	96	25145561	0.4
	"Texas"	"48"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	2151	25674681	8.4
	"Texas"	"48"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	316	25674681	1.2
	"Texas"	"48"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	114	25674681	0.4
	"Texas"	"48"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	1992	26059203	7.6
	"Texas"	"48"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	348	26059203	1.3
	"Texas"	"48"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	102	26059203	0.4
	"Texas"	"48"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	2034	26448193	7.7
	"Texas"	"48"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	304	26448193	1.1
	"Texas"	"48"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	101	26448193	0.4
	"Texas"	"48"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	2153	26956958	8.0
	"Texas"	"48"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	344	26956958	1.3
	"Texas"	"48"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	97	26956958	0.4
	"Texas"	"48"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	2224	27469114	8.1
	"Texas"	"48"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	256	27469114	0.9
	"Texas"	"48"	"2015"	"2015"	"Assault"	"X85-Y09"	10	27469114	Unreliable
	"Texas"	"48"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	98	27469114	0.4
	"Texas"	"48"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	2436	27862596	8.7
	"Texas"	"48"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	303	27862596	1.1
	"Texas"	"48"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	83	27862596	0.3
	"Texas"	"48"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	2595	28304596	9.2
	"Texas"	"48"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	312	28304596	1.1
	"Texas"	"48"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	80	28304596	0.3
	"Texas"	"48"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	2630	28701845	9.2
	"Texas"	"48"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	307	28701845	1.1
	"Texas"	"48"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	62	28701845	0.2
	"Texas"	"48"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	2767	28995881	9.5
	"Texas"	"48"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	285	28995881	1.0
	"Texas"	"48"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	75	28995881	0.3
	"Texas"	"48"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	3778	29360759	12.9
	"Texas"	"48"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	299	29360759	1.0
	"Texas"	"48"	"2020 "	"2020"	"Assault"	"X85-Y09"	10	29360759	Unreliable
	"Texas"	"48"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	85	29360759	0.3
	"Utah"	"49"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	23	2203482	1.0
	"Utah"	"49"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	34	2203482	1.5
	"Utah"	"49"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	146	2203482	6.6
	"Utah"	"49"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	30	2233169	1.3
	"Utah"	"49"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	39	2233169	1.7
	"Utah"	"49"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	141	2233169	6.3
	"Utah"	"49"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	40	2283715	1.8
	"Utah"	"49"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	37	2283715	1.6
	"Utah"	"49"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	131	2283715	5.7
	"Utah"	"49"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	69	2324815	3.0
	"Utah"	"49"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	61	2324815	2.6
	"Utah"	"49"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	158	2324815	6.8
	"Utah"	"49"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	57	2360137	2.4
	"Utah"	"49"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	45	2360137	1.9
	"Utah"	"49"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	250	2360137	10.6
	"Utah"	"49"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	69	2401580	2.9
	"Utah"	"49"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	55	2401580	2.3
	"Utah"	"49"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	234	2401580	9.7
	"Utah"	"49"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	92	2457719	3.7
	"Utah"	"49"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	46	2457719	1.9
	"Utah"	"49"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	297	2457719	12.1
	"Utah"	"49"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	77	2525507	3.0
	"Utah"	"49"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	57	2525507	2.3
	"Utah"	"49"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	310	2525507	12.3
	"Utah"	"49"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	142	2597746	5.5
	"Utah"	"49"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	54	2597746	2.1
	"Utah"	"49"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	315	2597746	12.1
	"Utah"	"49"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	186	2663029	7.0
	"Utah"	"49"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	67	2663029	2.5
	"Utah"	"49"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	215	2663029	8.1
	"Utah"	"49"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	210	2723421	7.7
	"Utah"	"49"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	75	2723421	2.8
	"Utah"	"49"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	193	2723421	7.1
	"Utah"	"49"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	238	2763885	8.6
	"Utah"	"49"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	63	2763885	2.3
	"Utah"	"49"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	132	2763885	4.8
	"Utah"	"49"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	287	2817222	10.2
	"Utah"	"49"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	72	2817222	2.6
	"Utah"	"49"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	145	2817222	5.1
	"Utah"	"49"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	337	2855287	11.8
	"Utah"	"49"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	107	2855287	3.7
	"Utah"	"49"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	157	2855287	5.5
	"Utah"	"49"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	367	2900872	12.7
	"Utah"	"49"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	87	2900872	3.0
	"Utah"	"49"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	139	2900872	4.8
	"Utah"	"49"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	411	2942902	14.0
	"Utah"	"49"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	94	2942902	3.2
	"Utah"	"49"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	97	2942902	3.3
	"Utah"	"49"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	427	2995919	14.3
	"Utah"	"49"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	106	2995919	3.5
	"Utah"	"49"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	113	2995919	3.8
	"Utah"	"49"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	454	3051217	14.9
	"Utah"	"49"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	88	3051217	2.9
	"Utah"	"49"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	93	3051217	3.0
	"Utah"	"49"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	467	3101833	15.1
	"Utah"	"49"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	110	3101833	3.5
	"Utah"	"49"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	73	3101833	2.4
	"Utah"	"49"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	504	3161105	15.9
	"Utah"	"49"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	80	3161105	2.5
	"Utah"	"49"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	39	3161105	1.2
	"Utah"	"49"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	462	3205958	14.4
	"Utah"	"49"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	75	3205958	2.3
	"Utah"	"49"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	34	3205958	1.1
	"Utah"	"49"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	502	3249879	15.4
	"Utah"	"49"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	85	3249879	2.6
	"Utah"	"49"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	34	3249879	1.0
	"Vermont"	"50"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	13	604683	Unreliable
	"Vermont"	"50"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	22	608827	3.6
	"Vermont"	"50"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	29	612223	4.7
	"Vermont"	"50"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	10	612223	Unreliable
	"Vermont"	"50"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	30	615442	4.9
	"Vermont"	"50"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	49	617858	7.9
	"Vermont"	"50"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	11	617858	Unreliable
	"Vermont"	"50"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	36	619920	5.8
	"Vermont"	"50"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	33	621215	5.3
	"Vermont"	"50"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	17	621215	Unreliable
	"Vermont"	"50"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	57	622892	9.2
	"Vermont"	"50"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	16	622892	Unreliable
	"Vermont"	"50"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	44	623481	7.1
	"Vermont"	"50"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	18	623481	Unreliable
	"Vermont"	"50"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	58	624151	9.3
	"Vermont"	"50"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	11	624151	Unreliable
	"Vermont"	"50"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	37	624817	5.9
	"Vermont"	"50"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	12	624817	Unreliable
	"Vermont"	"50"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	34	625741	5.4
	"Vermont"	"50"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	21	625741	3.4
	"Vermont"	"50"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	59	626431	9.4
	"Vermont"	"50"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	17	626431	Unreliable
	"Vermont"	"50"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	50	626011	8.0
	"Vermont"	"50"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	16	626011	Unreliable
	"Vermont"	"50"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	63	626630	10.1
	"Vermont"	"50"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	18	626630	Unreliable
	"Vermont"	"50"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	12	626630	Unreliable
	"Vermont"	"50"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	57	626562	9.1
	"Vermont"	"50"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	16	626562	Unreliable
	"Vermont"	"50"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	10	626562	Unreliable
	"Vermont"	"50"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	83	626042	13.3
	"Vermont"	"50"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	13	626042	Unreliable
	"Vermont"	"50"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	100	624594	16.0
	"Vermont"	"50"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	15	624594	Unreliable
	"Vermont"	"50"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	10	624594	Unreliable
	"Vermont"	"50"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	113	623657	18.1
	"Vermont"	"50"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	16	623657	Unreliable
	"Vermont"	"50"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	135	626299	21.6
	"Vermont"	"50"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	11	626299	Unreliable
	"Vermont"	"50"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	114	623989	18.3
	"Vermont"	"50"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	171	623347	27.4
	"Vermont"	"50"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	11	623347	Unreliable
	"Virginia"	"51"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	247	7000174	3.5
	"Virginia"	"51"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	107	7000174	1.5
	"Virginia"	"51"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	12	7000174	Unreliable
	"Virginia"	"51"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	288	7078515	4.1
	"Virginia"	"51"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	101	7078515	1.4
	"Virginia"	"51"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	21	7078515	0.3
	"Virginia"	"51"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	314	7198362	4.4
	"Virginia"	"51"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	125	7198362	1.7
	"Virginia"	"51"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	18	7198362	Unreliable
	"Virginia"	"51"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	401	7286873	5.5
	"Virginia"	"51"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	88	7286873	1.2
	"Virginia"	"51"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	20	7286873	0.3
	"Virginia"	"51"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	421	7366977	5.7
	"Virginia"	"51"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	112	7366977	1.5
	"Virginia"	"51"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	14	7366977	Unreliable
	"Virginia"	"51"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	445	7475575	6.0
	"Virginia"	"51"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	98	7475575	1.3
	"Virginia"	"51"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	15	7475575	Unreliable
	"Virginia"	"51"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	454	7577105	6.0
	"Virginia"	"51"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	111	7577105	1.5
	"Virginia"	"51"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	16	7577105	Unreliable
	"Virginia"	"51"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	481	7673725	6.3
	"Virginia"	"51"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	128	7673725	1.7
	"Virginia"	"51"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	18	7673725	Unreliable
	"Virginia"	"51"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	522	7751000	6.7
	"Virginia"	"51"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	148	7751000	1.9
	"Virginia"	"51"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	29	7751000	0.4
	"Virginia"	"51"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	560	7833496	7.1
	"Virginia"	"51"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	138	7833496	1.8
	"Virginia"	"51"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	20	7833496	0.3
	"Virginia"	"51"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	516	7925937	6.5
	"Virginia"	"51"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	144	7925937	1.8
	"Virginia"	"51"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	24	7925937	0.3
	"Virginia"	"51"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	432	8001024	5.4
	"Virginia"	"51"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	102	8001024	1.3
	"Virginia"	"51"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	23	8001024	0.3
	"Virginia"	"51"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	627	8096604	7.7
	"Virginia"	"51"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	147	8096604	1.8
	"Virginia"	"51"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	23	8096604	0.3
	"Virginia"	"51"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	553	8185867	6.8
	"Virginia"	"51"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	148	8185867	1.8
	"Virginia"	"51"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	32	8185867	0.4
	"Virginia"	"51"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	683	8260405	8.3
	"Virginia"	"51"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	143	8260405	1.7
	"Virginia"	"51"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	28	8260405	0.3
	"Virginia"	"51"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	777	8326289	9.3
	"Virginia"	"51"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	158	8326289	1.9
	"Virginia"	"51"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	45	8326289	0.5
	"Virginia"	"51"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	881	8382993	10.5
	"Virginia"	"51"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	127	8382993	1.5
	"Virginia"	"51"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	31	8382993	0.4
	"Virginia"	"51"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	1257	8411808	14.9
	"Virginia"	"51"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	112	8411808	1.3
	"Virginia"	"51"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	36	8411808	0.4
